file,line,detail
cutter.c,110,add, task_id,106, successor_cnt,1, successor_id, 107
cutter.c,68,ready_cnt[0],7
cutter.c,110,add, task_id,108, successor_cnt,1, successor_id, 109
cutter.c,110,add, task_id,109, successor_cnt,1, successor_id, 110
cutter.c,110,add, task_id,110, successor_cnt,1, successor_id, 111
cutter.c,68,ready_cnt[0],8
cutter.c,110,add, task_id,112, successor_cnt,1, successor_id, 113
cutter.c,143,batch_enqueue,0,cnt,8,first,42,shared
cutter.c,143,batch_enqueue,1,cnt,6,first,27,shared
cutter.c,172,completed,task_id,34,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,34, successor_id,35, predecessor_cnt,0
cutter.c,68,ready_cnt[1],1
cutter.c,172,completed,task_id,38,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,38, successor_id,39, predecessor_cnt,0
cutter.c,68,ready_cnt[1],2
cutter.c,172,completed,task_id,92,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,92, successor_id,93, predecessor_cnt,0
cutter.c,68,ready_cnt[1],3
cutter.c,172,completed,task_id,96,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,96, successor_id,97, predecessor_cnt,0
cutter.c,68,ready_cnt[1],4
cutter.c,172,completed,task_id,100,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,100, successor_id,101, predecessor_cnt,0
cutter.c,68,ready_cnt[1],5
cutter.c,172,completed,task_id,23,type,1, successor_cnt,0
cutter.c,172,completed,task_id,61,type,1, successor_cnt,1
cutter.c,177,cutter, task_id,61, successor_id,62, predecessor_cnt,0
cutter.c,68,ready_cnt[0],1
cutter.c,172,completed,task_id,65,type,1, successor_cnt,1
cutter.c,177,cutter, task_id,65, successor_id,66, predecessor_cnt,0
cutter.c,68,ready_cnt[0],2
cutter.c,172,completed,task_id,69,type,1, successor_cnt,1
cutter.c,177,cutter, task_id,69, successor_id,70, predecessor_cnt,0
cutter.c,68,ready_cnt[0],3
cutter.c,172,completed,task_id,73,type,1, successor_cnt,1
cutter.c,177,cutter, task_id,73, successor_id,74, predecessor_cnt,0
cutter.c,68,ready_cnt[0],4
cutter.c,110,add, task_id,113, successor_cnt,1, successor_id, 114
cutter.c,110,add, task_id,114, successor_cnt,1, successor_id, 115
cutter.c,68,ready_cnt[0],5
cutter.c,110,add, task_id,116, successor_cnt,1, successor_id, 117
cutter.c,110,add, task_id,117, successor_cnt,1, successor_id, 118
cutter.c,110,add, task_id,118, successor_cnt,1, successor_id, 119
cutter.c,68,ready_cnt[0],6
cutter.c,110,add, task_id,120, successor_cnt,1, successor_id, 121
cutter.c,110,add, task_id,121, successor_cnt,1, successor_id, 122
cutter.c,110,add, task_id,122, successor_cnt,1, successor_id, 123
cutter.c,68,ready_cnt[0],7
cutter.c,110,add, task_id,124, successor_cnt,1, successor_id, 125
cutter.c,110,add, task_id,125, successor_cnt,1, successor_id, 126
cutter.c,110,add, task_id,126, successor_cnt,1, successor_id, 127
cutter.c,68,ready_cnt[0],8
cutter.c,110,add, task_id,128, successor_cnt,1, successor_id, 129
cutter.c,110,add, task_id,129, successor_cnt,1, successor_id, 130
cutter.c,110,add, task_id,130, successor_cnt,1, successor_id, 131
cutter.c,143,batch_enqueue,0,cnt,8,first,62,shared
cutter.c,143,batch_enqueue,1,cnt,5,first,35,shared
cutter.c,172,completed,task_id,42,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,42, successor_id,43, predecessor_cnt,0
cutter.c,68,ready_cnt[1],1
cutter.c,172,completed,task_id,46,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,46, successor_id,47, predecessor_cnt,0
cutter.c,68,ready_cnt[1],2
cutter.c,172,completed,task_id,50,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,50, successor_id,51, predecessor_cnt,0
cutter.c,68,ready_cnt[1],3
cutter.c,172,completed,task_id,54,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,54, successor_id,55, predecessor_cnt,0
cutter.c,68,ready_cnt[1],4
cutter.c,172,completed,task_id,58,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,58, successor_id,59, predecessor_cnt,0
cutter.c,68,ready_cnt[1],5
cutter.c,172,completed,task_id,104,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,104, successor_id,105, predecessor_cnt,0
cutter.c,68,ready_cnt[1],6
cutter.c,172,completed,task_id,108,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,108, successor_id,109, predecessor_cnt,0
cutter.c,68,ready_cnt[1],7
cutter.c,172,completed,task_id,112,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,112, successor_id,113, predecessor_cnt,0
cutter.c,68,ready_cnt[1],8
cutter.c,172,completed,task_id,27,type,1, successor_cnt,0
cutter.c,172,completed,task_id,31,type,1, successor_cnt,0
cutter.c,172,completed,task_id,77,type,1, successor_cnt,1
cutter.c,177,cutter, task_id,77, successor_id,78, predecessor_cnt,0
cutter.c,68,ready_cnt[0],1
cutter.c,172,completed,task_id,81,type,1, successor_cnt,1
cutter.c,177,cutter, task_id,81, successor_id,82, predecessor_cnt,0
cutter.c,68,ready_cnt[0],2
cutter.c,172,completed,task_id,85,type,1, successor_cnt,1
cutter.c,177,cutter, task_id,85, successor_id,86, predecessor_cnt,0
cutter.c,68,ready_cnt[0],3
cutter.c,172,completed,task_id,89,type,1, successor_cnt,1
cutter.c,177,cutter, task_id,89, successor_id,90, predecessor_cnt,0
cutter.c,68,ready_cnt[0],4
cutter.c,68,ready_cnt[0],5
cutter.c,110,add, task_id,132, successor_cnt,1, successor_id, 133
cutter.c,110,add, task_id,133, successor_cnt,1, successor_id, 134
cutter.c,110,add, task_id,134, successor_cnt,1, successor_id, 135
cutter.c,68,ready_cnt[0],6
cutter.c,110,add, task_id,136, successor_cnt,1, successor_id, 137
